reads,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,mean()Acc_X,mean()Acc_Y,mean()Acc_Z,class,label
1424,0,0,"-0,00001","0,00001",0,0,"-0,00002","-0,00001",0.33672918,-0.0034159465,-0.10101906,0,1
1425,0,0,"-0,00001","0,00001",0,0,"-0,00002","-0,00001",0.32444192,-0.051408374,-0.1201929,0,1
1426,0,"0,00001","-0,00004","-0,00001","-0,00002","-0,00001","-0,00001","-0,00001",0.36817862,-0.021705586,-0.13974277,0,1
1427,0,"0,00001","-0,00004","-0,00001","-0,00002","-0,00001","-0,00001","-0,00001",0.28317852,0.020454119,-0.067587269,0,1
1428,0,"0,00001","-0,00004","-0,00001","-0,00002","-0,00001","-0,00001","-0,00001",0.23813803,-0.017542379,-0.12148163,0,1
1429,0,"0,00001","-0,00004","-0,00001","-0,00002","-0,00001","-0,00001","-0,00001",0.19472621,-0.086419495,-0.025757311,0,1
1430,0,"0,00001","-0,00004","-0,00001","-0,00002","-0,00001","-0,00001","-0,00001",0.28588839,0.002685961,-0.088683537,0,1
1431,0,"0,00001","-0,00004","-0,00001","-0,00002","-0,00001","-0,00001","-0,00001",0.28370589,-0.0011107514,-0.11925501,0,1
1432,0,"0,00001","-0,00004","-0,00001","-0,00002","-0,00001","-0,00001","-0,00001",0.24299944,-0.035943408,-0.12777109,0,1
1433,0,"0,00001","-0,00004","-0,00001","-0,00002","-0,00001","-0,00001","-0,00001",0.30127765,-0.024704091,-0.11671887,0,1
1434,0,"0,00001","-0,00004","-0,00001","-0,00002","-0,00001","-0,00001","-0,00001",0.31596147,-0.037937891,-0.10914636,0,1
1435,0,"0,00001","-0,00004","-0,00001","-0,00002","-0,00001","-0,00001","-0,00001",0.32580618,-0.031998125,-0.11658171,0,1
1436,0,"0,00001","-0,00004","-0,00001","-0,00002","-0,00001","-0,00001","-0,00001",0.27993687,-0.024282593,-0.11453855,0,1
1438,0,"0,00001","-0,00004","-0,00001","-0,00002","-0,00001","-0,00001","-0,00001",0.21412248,-0.03293297,-0.16175947,0,1
1439,0,"0,00001","-0,00004","-0,00001","-0,00002","-0,00001","-0,00001","-0,00001",0.17099688,-0.086868099,-0.16486897,0,1
1440,0,"0,00001","-0,00004","-0,00001","-0,00002","-0,00001","-0,00001","-0,00001",0.25765629,-0.015644167,-0.11328108,0,1
1441,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.31649131,-0.0026614357,-0.085713807,0,1
1442,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.29161,-0.010031705,-0.086973818,0,1
1443,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.28292495,-0.031517127,-0.10053111,0,1
1444,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.27236532,-0.051642308,-0.15449382,0,1
1445,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.29660503,-0.013983276,-0.11737345,0,1
1446,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.28706827,-0.0093283082,-0.072138684,0,1
1447,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.28096095,-0.024069873,-0.10294223,0,1
1448,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.24404526,-0.0025404152,0.031616437,0,1
1449,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.22997155,-0.050325535,-0.16920545,0,1
1450,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.30463789,-0.013376437,0.025000708,0,1
1451,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.28302651,-0.0054030658,-0.11219291,0,1
1452,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.27175894,-0.027204296,-0.13108579,0,1
1453,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.27936049,-0.017865917,-0.10637,0,1
1454,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.27972481,-0.0080883335,-0.10385166,0,1
1455,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.27623944,-0.016910335,-0.10658577,0,1
1456,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.28053507,-0.013915616,-0.12903385,0,1
1457,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.27753804,-0.018086691,-0.12185033,0,1
1458,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.27414977,-0.030985191,-0.11492634,0,1
1459,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.27437573,-0.025546114,-0.11100916,0,1
1460,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.27806256,-0.011146577,-0.10356712,0,1
1461,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.28148004,-0.0095491691,-0.10349467,0,1
1462,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.28940935,0.02071569,-0.11378964,0,1
1463,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.29087646,0.026172903,-0.12278899,0,1
1464,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.27944941,-0.013646331,-0.13010446,0,1
1465,0,0,"-0,00001",0,"-0,00001","-0,00001","-0,00002","-0,00002",0.26963359,-0.0487452,-0.10930442,0,1
1466,"-0,00003","-0,00003","-0,00005","-0,00002","-0,00002","-0,00002","-0,00002","-0,00002",0.2696108,-0.042399215,-0.079531429,0,1
1467,"-0,00001","-0,00003","-0,00002","-0,00003",0,0,"0,00001",0,0.27180674,-0.027240722,-0.096421137,0,1
1468,"-0,00001","-0,00003","-0,00004","-0,00002","-0,00002","-0,00002","-0,00001","-0,00001",0.27619916,-0.023760776,-0.11085914,0,1
1469,"-0,00001","-0,00003","-0,00004","-0,00002","-0,00002","-0,00002","-0,00001","-0,00001",0.27650506,-0.023945661,-0.10202508,0,1
1470,"-0,00001","-0,00003","-0,00004","-0,00002","-0,00002","-0,00002","-0,00001","-0,00001",0.2711783,-0.030668264,-0.1058844,0,1
1471,"-0,00001","-0,00003","-0,00004","-0,00002","-0,00002","-0,00002","-0,00001","-0,00001",0.32981144,0.0022903804,-0.097815714,0,1
1472,"-0,00001","-0,00003","-0,00004","-0,00002","-0,00002","-0,00002","-0,00001","-0,00001",0.26409696,-0.028974072,-0.089778297,0,1
1473,"-0,00001","-0,00003","-0,00004","-0,00002","-0,00002","-0,00002","-0,00001","-0,00001",0.26915861,-0.033413831,-0.11459135,0,1
1474,"-0,00001","-0,00003","-0,00004","-0,00002","-0,00002","-0,00002","-0,00001","-0,00001",0.2793266,-0.015921688,-0.10173655,0,1
1475,"-0,00001","-0,00003","-0,00004","-0,00002","-0,00002","-0,00002","-0,00001","-0,00001",0.28504919,0.0040749497,-0.04558992,0,1
1476,"-0,00001","-0,00003","-0,00004","-0,00002","-0,00002","-0,00002","-0,00001","-0,00001",0.27824041,-0.013954704,-0.11744005,0,1
1477,"-0,00001","-0,00003","-0,00004","-0,00002","-0,00002","-0,00002","-0,00001","-0,00001",0.24095974,-0.07643803,-0.21856088,0,1
1478,"-0,00001","-0,00003","-0,00004","-0,00002","-0,00002","-0,00002","-0,00001","-0,00001",0.27802603,-0.014839273,-0.11806174,0,1
1479,"-0,00001","-0,00003","-0,00004","-0,00002","-0,00002","-0,00002","-0,00001","-0,00001",0.32211717,0.045556086,-0.055787006,0,1
1480,"-0,00001","-0,00003","-0,00004","-0,00002","-0,00002","-0,00002","-0,00001","-0,00001",0.284848,-0.008872742,-0.10168865,0,1
1481,"-0,00001","-0,00003","-0,00004","-0,00002","-0,00002","-0,00002","-0,00001","-0,00001",0.27187537,-0.025166099,-0.10916899,0,1
1482,"-0,00001","-0,00003","-0,00004","-0,00002","-0,00002","-0,00002","-0,00001","-0,00001",0.27363707,0.0058175295,-0.12175588,0,1
1483,"-0,00001","-0,00003","-0,00004","-0,00002","-0,00002","-0,00002","-0,00001","-0,00001",0.27451402,-0.0048444059,-0.10105303,0,1
1484,"-0,00001","-0,00003","-0,00004","-0,00002","-0,00002","-0,00002","-0,00001","-0,00001",0.28599821,-0.035798432,-0.11787288,0,1
1485,"-0,00001","-0,00003","-0,00004","-0,00002","-0,00002","-0,00002","-0,00001","-0,00001",0.27498947,-0.016579136,-0.092651223,0,1
1486,"-0,00001","-0,00003","-0,00004","-0,00002","-0,00002","-0,00002","-0,00001","-0,00001",0.27701998,-0.019899978,-0.10072007,0,1
1488,"-0,00001","-0,00001","-0,00002","-0,00002","-0,00001","-0,00002","-0,00001","-0,00002",0.28559945,-0.036405138,-0.12465317,0,1
1489,0,0,"0,00004","0,00001","-0,00001","-0,00002",0,"0,00001",0.28378593,-0.030489509,-0.10852273,0,1
1490,0,0,"0,00004","0,00001","-0,00001","-0,00002",0,"0,00001",0.27791044,-0.015985629,-0.096507399,0,1
1491,0,0,"0,00004","0,00001","-0,00001","-0,00002",0,"0,00001",0.30950669,-0.087007746,-0.12264186,0,1
1492,0,0,"0,00004","0,00001","-0,00001","-0,00002",0,"0,00001",0.28111378,-0.014749815,-0.099379453,0,1
1493,0,0,"0,00004","0,00001","-0,00001","-0,00002",0,"0,00001",0.27847388,-0.0065783664,-0.10128337,0,1
1494,0,0,"0,00004","0,00001","-0,00001","-0,00002",0,"0,00001",0.27914359,-0.012269301,-0.097787599,0,1
1495,0,0,"0,00004","0,00001","-0,00001","-0,00002",0,"0,00001",0.27478955,-0.013130494,-0.11391161,0,1
1496,0,0,"0,00004","0,00001","-0,00001","-0,00002",0,"0,00001",0.27625579,-0.013070707,-0.12088965,0,1
1497,0,0,"0,00004","0,00001","-0,00001","-0,00002",0,"0,00001",0.27649428,-0.014344753,-0.12046895,0,1
1498,0,0,"0,00004","0,00001","-0,00001","-0,00002",0,"0,00001",0.27669419,-0.018358098,-0.11635822,0,1
1499,0,0,"0,00004","0,00001","-0,00001","-0,00002",0,"0,00001",0.27891961,-0.034655164,-0.10317097,0,1
1500,0,0,"0,00004","0,00001","-0,00001","-0,00002",0,"0,00001",0.27718902,-0.017596248,-0.10225474,0,1
1501,"0,00001","0,00003",0,0,0,"0,00001","-0,00002","-0,00002",0.27765442,-0.0036220686,-0.11135511,0,1
1502,"0,00001","0,00003",0,0,0,"0,00001","-0,00002","-0,00002",0.2776793,-0.014532149,-0.099416939,0,1
1503,"0,00001","0,00003",0,0,0,"0,00001","-0,00002","-0,00002",0.27644799,-0.010500653,-0.096430272,0,1
1504,"0,00001","0,00003",0,0,0,"0,00001","-0,00002","-0,00002",0.27669284,-0.0051530997,-0.12203806,0,1
1505,"0,00001","0,00003",0,0,0,"0,00001","-0,00002","-0,00002",0.27560934,-0.005064608,-0.1071814,0,1
1506,"0,00001","0,00003",0,0,0,"0,00001","-0,00002","-0,00002",0.31519768,-0.038896663,-0.17634934,0,1
1507,"0,00001","0,00003",0,0,0,"0,00001","-0,00002","-0,00002",0.20831573,-0.0031388365,-0.11496809,0,1
1508,"0,00001","0,00003",0,0,0,"0,00001","-0,00002","-0,00002",0.21588436,-0.013185067,-0.088817385,0,1
1509,"0,00001","0,00003",0,0,0,"0,00001","-0,00002","-0,00002",0.19894344,-0.012770936,-0.10812485,0,1
1510,"0,00001","0,00003",0,0,0,"0,00001","-0,00002","-0,00002",0.24324804,-0.015901605,-0.12286649,0,1
1511,"0,00001","0,00003",0,0,0,"0,00001","-0,00002","-0,00002",0.3010784,-0.018407315,-0.11159373,0,1
1512,"0,00001","0,00003",0,0,0,"0,00001","-0,00002","-0,00002",0.28341535,-0.018042578,-0.11332035,0,1
1513,"0,00001","0,00003",0,0,0,"0,00001","-0,00002","-0,00002",0.27651473,-0.018387392,-0.11826761,0,1
1514,"0,00001","0,00003",0,0,0,"0,00001","-0,00002","-0,00002",0.29045606,-0.018123933,-0.11029973,0,1
1515,"0,00001","0,00003",0,0,0,"0,00001","-0,00002","-0,00002",0.28460675,-0.016836537,-0.10449205,0,1
1516,"0,00001","0,00003",0,0,0,"0,00001","-0,00002","-0,00002",0.27056768,-0.015944945,-0.10604783,0,1
1517,"-0,00001","0,00002","0,00003","0,00002",0,"-0,00001","-0,00002","-0,00002",0.27380148,-0.016335565,-0.10959451,0,1
1518,"-0,00001","0,00002","0,00003","0,00002",0,"-0,00001","-0,00002","-0,00002",0.2745517,-0.017715141,-0.11919908,0,1
1519,"-0,00001","0,00002","0,00003","0,00002",0,"-0,00001","-0,00002","-0,00002",0.27488917,-0.017812736,-0.12284792,0,1
1520,"-0,00001","0,00002","0,00003","0,00002",0,"-0,00001","-0,00002","-0,00002",0.27247728,-0.017750886,-0.10928979,0,1
1521,"-0,00001","0,00002","0,00003","0,00002",0,"-0,00001","-0,00002","-0,00002",0.25233598,-0.01650537,-0.099819789,0,1
1522,"-0,00001","0,00002","0,00003","0,00002",0,"-0,00001","-0,00002","-0,00002",0.25876367,-0.01626524,-0.11025094,0,1
1523,"-0,00001","0,00002","0,00003","0,00002",0,"-0,00001","-0,00002","-0,00002",0.28885663,-0.018407629,-0.12177936,0,1
1524,"-0,00001","0,00002","0,00003","0,00002",0,"-0,00001","-0,00002","-0,00002",0.28740176,-0.031292549,-0.1631097,0,1
1525,"0,00001","-0,00002",0,"-0,00002","-0,00002","-0,00002",0,0,0.29364874,-0.014338659,-0.098342867,0,1
1526,"0,00001","-0,00002",0,"-0,00002","-0,00002","-0,00002",0,0,0.3101509,-0.019380899,-0.12452767,0,1
1527,"0,00001","-0,00002",0,"-0,00002","-0,00002","-0,00002",0,0,0.29479085,-0.022468307,-0.12327777,0,1
1528,"0,00001","-0,00002",0,"-0,00002","-0,00002","-0,00002",0,0,0.262895,-0.016491249,-0.10738102,0,1
1529,"0,00001","-0,00002",0,"-0,00002","-0,00002","-0,00002",0,0,0.26155966,-0.015902324,-0.12094286,0,1
1530,"0,00001","-0,00002",0,"-0,00002","-0,00002","-0,00002",0,0,0.27405907,-0.020361601,-0.13124128,0,1
1531,"0,00001","-0,00002",0,"-0,00002","-0,00002","-0,00002",0,0,0.27538284,-0.016948432,-0.11168585,0,1
1532,"0,00001","-0,00002",0,"-0,00002","-0,00002","-0,00002",0,0,0.27097898,-0.016331239,-0.099740311,0,1
1533,"0,00001","-0,00002",0,"-0,00002","-0,00002","-0,00002",0,0,0.28121902,-0.016893034,-0.10577043,0,1
1534,"0,00001","-0,00002",0,"-0,00002","-0,00002","-0,00002",0,0,0.28427822,-0.017110433,-0.10837502,0,1
1535,"0,00001","-0,00002",0,"-0,00002","-0,00002","-0,00002",0,0,0.26570744,-0.016912337,-0.10679936,0,1
1536,"0,00001","-0,00002",0,"-0,00002","-0,00002","-0,00002",0,0,0.25100434,-0.015570023,-0.10539297,0,1
1538,"0,00001","-0,00002",0,"-0,00002","-0,00002","-0,00002",0,0,0.27192522,-0.017308743,-0.10677407,0,1
1539,"0,00001","-0,00002",0,"-0,00002","-0,00002","-0,00002",0,0,0.27887259,-0.015717697,-0.096659427,0,1
1540,"-0,00001","-0,00002","0,00002","-0,00002","-0,00003",0,"-0,00001","-0,00002",0.17768732,-0.032379721,-0.099068732,0,1
1541,"-0,00001","-0,00002","0,00002","-0,00002","-0,00003",0,"-0,00001","-0,00002",0.2818252,0.015484275,-0.091639633,0,1
1542,"-0,00002",0,"-0,00002","0,00001","0,00001",0,0,0,0.36168979,-0.0048903688,-0.078617214,0,1
1543,"-0,00002",0,"-0,00002","0,00001","0,00001",0,0,0,0.20964841,0.0016680621,-0.097652435,0,1
1544,"-0,00002",0,"-0,00002","0,00001","0,00001",0,0,0,0.21609245,-0.0041761035,-0.15008372,0,1
1545,"-0,00002",0,"-0,00002","0,00001","0,00001",0,0,0,0.34349047,-0.059664993,-0.1232319,0,1
1546,"-0,00002",0,"-0,00002","0,00001","0,00001",0,0,0,0.30909249,-0.021860848,-0.10267598,0,1
1547,"-0,00002",0,"-0,00002","0,00001","0,00001",0,0,0,0.19187299,0.02452463,-0.092819031,0,1
1548,"-0,00002",0,"-0,00002","0,00001","0,00001",0,0,0,0.2842238,0.0015720399,-0.09911351,0,1
1549,"-0,00002",0,"-0,00002","0,00001","0,00001",0,0,0,0.36138455,-0.017113522,-0.095238836,0,1
1550,"-0,00002",0,"-0,00002","0,00001","0,00001",0,0,0,0.23639778,-0.046664473,-0.067490045,0,1
1551,"-0,00002",0,"-0,00002","0,00001","0,00001",0,0,0,0.22604134,-0.023190031,-0.1067549,0,1
1552,"-0,00002",0,"-0,00002","0,00001","0,00001",0,0,0,0.33996029,-0.04864207,-0.13552937,0,1
1553,"-0,00002",0,"-0,00002","0,00001","0,00001",0,0,0,0.20541505,0.001342761,-0.10898044,0,1
1554,"-0,00002",0,"-0,00002","0,00001","0,00001",0,0,0,0.30306719,0.012764838,-0.10337521,0,1
1555,"-0,00002",0,"-0,00002","0,00001","0,00001",0,0,0,0.36529416,-0.033398654,-0.095805462,0,1
1556,"-0,00002",0,"-0,00002","0,00001","0,00001",0,0,0,0.22784967,-0.011550771,-0.091545061,0,1
1557,"-0,00002",0,"-0,00002","0,00001","0,00001",0,0,0,0.23692811,0.016874514,-0.095175653,0,1
1558,"-0,00002",0,"-0,00002","0,00001","0,00001",0,0,0,0.3062091,-0.031147253,-0.11804929,0,1
1559,"-0,00002",0,"-0,00002","0,00001","0,00001",0,0,0,0.26703037,-0.045082057,-0.1296867,0,1
1560,"-0,00002",0,"-0,00002","0,00001","0,00001",0,0,0,0.18910878,-0.0044626562,-0.11425783,0,1
1561,"-0,00002",0,"-0,00002","0,00001","0,00001",0,0,0,0.36483695,0.00020381494,-0.093663312,0,1
1562,"0,00001","-0,00001","-0,00001","-0,00001",0,"-0,00001",0,0,0.33423862,-0.03585209,-0.078447547,0,1
1563,"-0,00001","-0,00004","-0,00005","-0,00003",0,"-0,00001","-0,00001","-0,00001",0.38582193,-0.0049990479,-0.10054788,0,1
1564,0,"-0,00003","0,00001",0,0,"-0,00003","-0,00002","-0,00001",0.2706148,0.021746983,-0.11403031,0,1
1565,0,"-0,00003","0,00001",0,0,"-0,00003","-0,00002","-0,00001",0.2875283,-0.013492845,-0.116785,0,1
1566,0,"-0,00003","0,00001",0,0,"-0,00003","-0,00002","-0,00001",0.30680328,-0.030805811,-0.15873943,0,1
1567,0,"-0,00003","0,00001",0,0,"-0,00003","-0,00002","-0,00001",0.16050705,-0.0036134544,-0.14488208,0,1
1568,0,"-0,00003","0,00001",0,0,"-0,00003","-0,00002","-0,00001",0.3635411,-0.02961277,-0.071887978,0,1
1569,"-0,00001","-0,00001","-0,00001","-0,00003",0,"-0,00001","0,00001",0,0.25354978,-0.02845792,-0.03791173,0,1
1570,"-0,00001","-0,00001","-0,00001","-0,00003",0,"-0,00001","0,00001",0,0.32928881,-0.010447834,-0.10838432,0,1
1571,"-0,00001","-0,00001","-0,00001","-0,00003",0,"-0,00001","0,00001",0,0.19653534,0.012648762,-0.072797981,0,1
1572,"-0,00001","-0,00001","-0,00001","-0,00003",0,"-0,00001","0,00001",0,0.22643118,-0.022330332,-0.15842935,0,1
1573,"-0,00001","-0,00001","-0,00001","-0,00003",0,"-0,00001","0,00001",0,0.3053297,-0.058694287,-0.1425522,0,1
1574,"-0,00001","-0,00001","-0,00001","-0,00003",0,"-0,00001","0,00001",0,0.39337658,-0.050864792,-0.10675883,0,1
1575,"-0,00001","-0,00001","-0,00001","-0,00003",0,"-0,00001","0,00001",0,0.21064953,0.01110482,-0.11941218,0,1
1576,"-0,00001","-0,00001","-0,00001","-0,00003",0,"-0,00001","0,00001",0,0.32056285,0.014711322,-0.06938508,0,1
1577,"-0,00001","-0,00001","-0,00001","-0,00003",0,"-0,00001","0,00001",0,0.29229716,-0.0065266509,-0.093697369,0,1
1578,"-0,00001","-0,00001","-0,00001","-0,00003",0,"-0,00001","0,00001",0,0.28005876,-0.028319957,-0.14394493,0,1
1579,"-0,00001","-0,00001","-0,00001","-0,00003",0,"-0,00001","0,00001",0,0.39123583,-0.026218355,-0.10592339,0,1
1580,"-0,00001","-0,00001","-0,00001","-0,00003",0,"-0,00001","0,00001",0,0.2237772,0.0055273266,-0.099685463,0,1
1581,"-0,00001","-0,00001","-0,00001","-0,00003",0,"-0,00001","0,00001",0,0.28475314,-0.035471584,-0.15049438,0,1
1582,"-0,00001","-0,00001","-0,00001","-0,00003",0,"-0,00001","0,00001",0,0.25547623,-0.030445042,-0.086748805,0,1
1583,"-0,00001","-0,00001","-0,00001","-0,00003",0,"-0,00001","0,00001",0,0.25374285,0.001715541,-0.051009419,0,1
1585,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.2330125,0.0022878705,-0.074162258,0,1
1586,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.34368942,-0.013187151,-0.094007204,0,1
1588,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.35712528,-0.049038714,-0.11794076,0,1
1589,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.25856086,-0.009937859,-0.10890091,0,1
1590,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.24100949,-0.01228721,-0.106662,0,1
1591,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.25642113,-0.034675074,-0.11923238,0,1
1592,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.2206332,-0.025514187,-0.11293371,0,1
1593,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.27750858,-0.0069713658,-0.073431337,0,1
1594,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.29646205,-0.11653689,-0.070994764,0,1
1595,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.32508562,-0.083458284,-0.069685597,0,1
1596,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.26479228,-0.015725847,-0.097913845,0,1
1597,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.28030584,0.017300449,-0.13634953,0,1
1598,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.21530556,-0.019817053,-0.12261397,0,1
1599,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.25458812,-0.019623658,-0.097467895,0,1
1600,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.25744506,-0.0086744608,-0.11157774,0,1
1601,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.25310392,-0.014919789,-0.082751974,0,1
1602,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.24929308,-0.028054186,-0.090258837,0,1
1603,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.29404032,-0.063755162,-0.080177249,0,1
1604,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.34356265,-0.047166251,-0.11811156,0,1
1605,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.29294031,0.021647394,-0.099931248,0,1
1606,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.24276957,-0.0065808392,-0.10520985,0,1
1607,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.21591708,-0.024569253,-0.096817828,0,1
1608,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.22026525,-0.036958002,-0.080937396,0,1
1609,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.25457577,-0.019619533,-0.13087817,0,1
1610,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.272496,-0.055571745,-0.18017607,0,1
1611,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.27650947,-0.040446851,-0.090459722,0,1
1612,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.27182873,-0.020132791,-0.12519241,0,1
1613,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.28892725,0.0026071817,-0.097324954,0,1
1614,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.27583263,-0.021314985,-0.099681076,0,1
1615,"-0,00001","-0,00002","-0,00003","0,00001","-0,00002","-0,00001","0,00001",0,0.27574066,-0.022082849,-0.10524841,0,1
1616,"-0,00001","-0,00001","-0,00002",0,"-0,00002","-0,00001","-0,00001","-0,00002",0.28352781,-0.012256904,-0.10911109,0,1
1617,"-0,00002",0,0,0,"-0,00002","-0,00002","-0,00001",0,0.2752647,-0.019373843,-0.11719635,0,1
1618,"-0,00001","0,00003","0,00002",0,"-0,00002","-0,00001",0,0,0.27669274,-0.015107827,-0.11064506,0,1
